week,Date,PTE,period_from,period_until,upward_dispatch_EURMwh,downward_dispatch_kWhPTE,incentive_component_EURMwh,take_from_system_kWhPTE,feed_into_system_EURMwh,Regulation state,purchase_kWhPTE,sell_kWhPTE,absolute_kWhPTE,imbalance_kWhPTE,downward_reserve_kWh_PTE,downward_power_kWh_PTE,upward_power_kWh_PTE,upward_reserve_kWh_PTE,upward_incident_reserve_kWh_PTE,downward_incident_reserve_kWh_PTE,volume_kWhPTE,totals_kWhPTE
22,06-02-17,54,13:15,13:30,131.99,,0,131.99,131.99,1,-280534,196988,477522,-83546,0,0,70053,0,0,,70053,70053
22,06-02-17,55,13:30,13:45,92.99,,0,92.99,92.99,1,-281992,205746,487738,-76246,0,0,73783,0,0,,73783,73783
22,06-02-17,56,13:45,14:00,77.58,,0,77.58,77.58,1,-285417,205319,490736,-80098,0,0,70027,0,0,,70027,70027
22,06-02-17,57,14:00,14:15,77.58,25.77,0,25.77,25.77,-1,-210424,245137,455561,34713,0,-199,23327,0,0,,23526,23128
22,06-02-17,58,14:15,14:30,25.76,,0,25.76,25.76,1,-207849,215484,423333,7635,0,0,34,0,0,,34,34
22,06-02-17,59,14:30,14:45,28.78,,0,28.78,28.78,1,-204538,203747,408285,-791,0,0,934,0,0,,934,934
22,06-02-17,60,14:45,15:00,29.2,,0,29.2,29.2,1,-199910,183922,383832,-15988,0,0,7951,0,0,,7951,7951
22,06-02-17,61,15:00,15:15,27.76,,0,27.76,27.76,1,-175742,170954,346696,-4788,0,0,5593,0,0,,5593,5593
22,06-02-17,62,15:15,15:30,28.48,,0,28.48,28.48,1,-170523,162573,333096,-7950,0,0,5030,0,0,,5030,5030
22,06-02-17,63,15:30,15:45,27.76,,0,27.76,27.76,1,-159662,158374,318036,-1288,0,0,6075,0,0,,6075,6075
22,06-02-17,64,15:45,16:00,27.76,25.77,0,25.77,25.77,-1,-156168,160143,316311,3975,0,-1502,1110,0,0,,2612,-392
22,06-02-17,65,16:00,16:15,,12.83,0,12.83,12.83,-1,-111689,158338,270027,46649,0,-16456,0,0,0,,16456,-16456
22,06-02-17,66,16:15,16:30,,20.76,0,20.76,20.76,-1,-109551,135553,245104,26002,0,-30074,0,0,0,,30074,-30074
22,06-02-17,67,16:30,16:45,,24.39,0,24.39,24.39,-1,-102862,136179,239041,33317,0,-16730,0,0,0,,16730,-16730
22,06-02-17,68,16:45,17:00,,24.39,0,24.39,24.39,-1,-121384,139296,260680,17912,0,-18063,0,0,0,,18063,-18063
22,06-02-17,69,17:00,17:15,,20.76,0,20.76,20.76,-1,-147980,182109,330089,34129,0,-11379,0,0,0,,11379,-11379
22,06-02-17,70,17:15,17:30,,26.19,0,26.19,26.19,-1,-130270,168781,299051,38511,0,-967,0,0,0,,967,-967
22,06-02-17,71,17:30,17:45,,24.71,0,24.71,24.71,-1,-121165,150297,271462,29132,0,-3468,0,0,0,,3468,-3468
22,06-02-17,72,17:45,18:00,29.7,24.71,0,29.7,29.7,1,-124455,152779,277234,28324,0,-132,68,0,0,,200,-64
22,06-02-17,73,18:00,18:15,239.61,,0,239.61,239.61,1,-218258,132068,350326,-86190,0,0,35956,0,0,,35956,35956
22,06-02-17,74,18:15,18:30,27.76,31.39,0,31.39,31.39,-1,-188873,213534,402407,24661,0,-743,13289,0,0,,14032,12546
22,06-02-17,75,18:30,18:45,,20.76,0,20.76,20.76,-1,-185734,214251,399985,28517,0,-10395,0,0,0,,10395,-10395
22,06-02-17,76,18:45,19:00,,,0,34.35,34.35,0,-180208,191986,372194,11778,0,-2063,0,0,0,,2063,-2063
22,06-02-17,77,19:00,19:15,50.9,,0,50.9,50.9,1,-146193,128538,274731,-17655,0,0,6047,0,0,,6047,6047
22,06-02-17,78,19:15,19:30,27.76,,0,27.76,27.76,1,-57951,106169,164120,48218,0,0,1171,0,0,,1171,1171
22,06-02-17,79,19:30,19:45,,40.38,0,40.38,40.38,-1,-49603,101345,150948,51742,0,-31,0,0,0,,31,-31
22,06-02-17,80,19:45,20:00,,39.38,0,39.38,39.38,-1,-30795,95414,126209,64619,0,-1544,0,0,0,,1544,-1544
22,06-02-17,81,20:00,20:15,,39.2,0,39.2,39.2,-1,-78516,96771,175287,18255,0,-955,0,0,0,,955,-955
22,06-02-17,82,20:15,20:30,,,0,34.41,34.41,0,-42758,91831,134589,49073,0,0,0,0,0,,0,0
22,06-02-17,83,20:30,20:45,,,0,34.41,34.41,0,-31741,100656,132397,68915,0,0,0,0,0,,0,0
22,06-02-17,84,20:45,21:00,,,0,34.41,34.41,0,-24093,106916,131009,82823,0,0,0,0,0,,0,0
22,06-02-17,85,21:00,21:15,47.98,,0,47.98,47.98,1,-100583,44496,145079,-56087,0,0,4414,0,0,,4414,4414
22,06-02-17,86,21:15,21:30,47.99,,0,47.99,47.99,1,-83542,42013,125555,-41529,0,0,18723,0,0,,18723,18723
22,06-02-17,87,21:30,21:45,36.98,,0,36.98,36.98,1,-67673,52358,120031,-15315,0,0,16690,0,0,,16690,16690
22,06-02-17,88,21:45,22:00,,,0,34.4,34.4,0,-77442,57250,134692,-20192,0,0,1202,0,0,,1202,1202
22,06-02-17,89,22:00,22:15,28.21,,0,28.21,28.21,1,-127080,62933,190013,-64147,0,0,532,0,0,,532,532
22,06-02-17,90,22:15,22:30,28.9,,0,28.9,28.9,1,-158376,50314,208690,-108062,0,0,2070,0,0,,2070,2070
22,06-02-17,91,22:30,22:45,132.79,,0,132.79,132.79,1,-130879,53930,184809,-76949,0,0,6885,0,0,,6885,6885
22,06-02-17,92,22:45,23:00,29.37,,0,29.37,29.37,1,-130448,73010,203458,-57438,0,0,3469,0,0,,3469,3469
22,06-02-17,93,23:00,23:15,51.47,,0,51.47,51.47,1,-126233,99081,225314,-27152,0,0,13897,0,0,,13897,13897
22,06-02-17,94,23:15,23:30,33.27,,0,33.27,33.27,1,-108834,75753,184587,-33081,0,0,23967,0,0,,23967,23967
22,06-02-17,95,23:30,23:45,42.64,,0,42.64,42.64,1,-86590,56750,143340,-29840,0,0,22059,0,0,,22059,22059
22,06-02-17,96,23:45,0:00,240.69,,0,240.69,240.69,1,-141938,49636,191574,-92302,0,0,40665,0,0,,40665,40665
23,06-03-17,1,0:00,0:15,180.71,,0,180.71,180.71,1,-135301,72629,207930,-62672,0,0,44713,0,0,,44713,44713
23,06-03-17,2,0:15,0:30,180.71,,0,180.71,180.71,1,-111867,49911,161778,-61956,0,0,67676,0,0,,67676,67676
23,06-03-17,3,0:30,0:45,69.43,,0,69.43,69.43,1,-120546,68362,188908,-52184,0,0,41186,0,0,,41186,41186
23,06-03-17,4,0:45,1:00,37.71,27.64,0,27.64,27.64,-1,-111049,78847,189896,-32202,0,-119,19909,0,0,,20028,19790
23,06-03-17,5,1:00,1:15,,27.99,0,27.99,27.99,-1,-68361,140157,208518,71796,0,-328,0,0,0,,328,-328
23,06-03-17,6,1:15,1:30,30.22,,0,30.22,30.22,1,-79508,57387,136895,-22121,0,0,1299,0,0,,1299,1299
23,06-03-17,7,1:30,1:45,130.02,,0,130.02,130.02,1,-99565,51351,150916,-48214,0,0,25083,0,0,,25083,25083
23,06-03-17,8,1:45,2:00,32.12,,0,32.12,32.12,1,-76514,63375,139889,-13139,0,0,13161,0,0,,13161,13161
23,06-03-17,9,2:00,2:15,28.22,29.99,0,29.99,29.99,-1,-49552,75209,124761,25657,0,-181,2579,0,0,,2760,2398
23,06-03-17,10,2:15,2:30,28.22,29.99,0,28.22,28.22,1,-64547,59743,124290,-4804,0,-130,53,0,0,,183,-77
23,06-03-17,11,2:30,2:45,29.02,,0,29.02,29.02,1,-58602,53048,111650,-5554,0,0,747,0,0,,747,747
23,06-03-17,12,2:45,3:00,28.22,25.49,0,25.49,25.49,-1,-48760,60421,109181,11661,0,-1503,191,0,0,,1694,-1312
23,06-03-17,13,3:00,3:15,,24.61,0,24.61,24.61,-1,-42565,69671,112236,27106,0,-2537,0,0,0,,2537,-2537
23,06-03-17,14,3:15,3:30,,,0,34.58,34.58,0,-51962,73524,125486,21562,0,0,0,0,0,,0,0
23,06-03-17,15,3:30,3:45,,,0,34.58,34.58,0,-49977,67698,117675,17721,0,0,0,0,0,,0,0
23,06-03-17,16,3:45,4:00,,,0,34.58,34.58,0,-50776,69211,119987,18435,0,0,0,0,0,,0,0
23,06-03-17,17,4:00,4:15,30.22,31.99,0,34.57,31.99,2,-42372,47131,89503,4759,0,-211,542,0,0,,753,331
23,06-03-17,18,4:15,4:30,30.44,,0,30.44,30.44,1,-61115,47305,108420,-13810,0,0,7562,0,0,,7562,7562
23,06-03-17,19,4:30,4:45,28.22,,0,28.22,28.22,1,-54133,48352,102485,-5781,0,0,2150,0,0,,2150,2150
23,06-03-17,20,4:45,5:00,29.18,,0,29.18,29.18,1,-53856,45479,99335,-8377,0,0,1168,0,0,,1168,1168
23,06-03-17,21,5:00,5:15,40.39,,0,40.39,40.39,1,-68164,32744,100908,-35420,0,0,14363,0,0,,14363,14363
23,06-03-17,22,5:15,5:30,30.22,28.91,0,28.91,28.91,-1,-36477,31543,68020,-4934,0,-75,9047,0,0,,9122,8972
23,06-03-17,23,5:30,5:45,30.22,27.99,0,27.99,27.99,-1,-44435,34741,79176,-9694,0,-1512,223,0,0,,1735,-1289
23,06-03-17,24,5:45,6:00,,,0,34.59,34.59,0,-43198,40111,83309,-3087,0,-25,0,0,0,,25,-25
23,06-03-17,25,6:00,6:15,,28.38,0,28.38,28.38,-1,-44640,48387,93027,3747,0,-354,0,0,0,,354,-354
23,06-03-17,26,6:15,6:30,28.38,28.38,0,28.38,28.38,1,-58048,41541,99589,-16507,0,-1214,59,0,0,,1273,-1155
23,06-03-17,27,6:30,6:45,30.38,,0,30.38,30.38,1,-55230,44396,99626,-10834,0,0,1542,0,0,,1542,1542
23,06-03-17,28,6:45,7:00,34.38,,0,34.38,34.38,1,-67734,50140,117874,-17594,0,0,10482,0,0,,10482,10482
23,06-03-17,29,7:00,7:15,29.86,,0,29.86,29.86,1,-80875,60039,140914,-20836,0,0,5252,0,0,,5252,5252
23,06-03-17,30,7:15,7:30,29.26,,0,29.26,29.26,1,-55463,48899,104362,-6564,0,0,676,0,0,,676,676
23,06-03-17,31,7:30,7:45,54.96,,0,54.96,54.96,1,-88441,37187,125628,-51254,0,0,20947,0,0,,20947,20947
23,06-03-17,32,7:45,8:00,40.38,,0,40.38,40.38,1,-90870,32205,123075,-58665,0,0,41731,0,0,,41731,41731
23,06-03-17,33,8:00,8:15,34.38,,0,34.38,34.38,1,-65535,44359,109894,-21176,0,0,18432,0,0,,18432,18432
23,06-03-17,34,8:15,8:30,54.34,,0,54.34,54.34,1,-71003,21959,92962,-49044,0,0,15472,0,0,,15472,15472
23,06-03-17,35,8:30,8:45,46.45,,0,46.45,46.45,1,-95042,19128,114170,-75914,0,0,25030,0,0,,25030,25030
23,06-03-17,36,8:45,9:00,130.04,,0,130.04,130.04,1,-102548,16189,118737,-86359,0,0,53012,0,0,,53012,53012
23,06-03-17,37,9:00,9:15,130.04,27.99,0,27.99,27.99,-1,-25476,77024,102500,51548,0,-205,15325,0,0,,15530,15120
23,06-03-17,38,9:15,9:30,,,0,29.51,29.51,0,-48789,74768,123557,25979,0,0,0,0,0,,0,0
23,06-03-17,39,9:30,9:45,30.38,,0,30.38,30.38,1,-73681,64205,137886,-9476,0,0,486,0,0,,486,486
23,06-03-17,40,9:45,10:00,34.38,,0,34.38,34.38,1,-101220,65748,166968,-35472,0,0,9851,0,0,,9851,9851
23,06-03-17,41,10:00,10:15,29.86,28.38,0,28.38,28.38,-1,-74338,80238,154576,5900,0,-282,7473,0,0,,7755,7191
23,06-03-17,42,10:15,10:30,29.86,28.38,0,28.38,28.38,-1,-48519,66372,114891,17853,0,-598,247,0,0,,845,-351
23,06-03-17,43,10:30,10:45,,25.49,0,25.49,25.49,-1,-46443,63049,109492,16606,0,-1050,0,0,0,,1050,-1050
23,06-03-17,44,10:45,11:00,,25.49,0,25.49,25.49,-1,-45833,73544,119377,27711,0,-3391,0,0,0,,3391,-3391
23,06-03-17,45,11:00,11:15,30.38,25.49,0,30.38,30.38,1,-63061,33175,96236,-29886,0,-88,1726,0,0,,1814,1638
23,06-03-17,46,11:15,11:30,36.89,,0,36.89,36.89,1,-66843,42400,109243,-24443,0,0,9370,0,0,,9370,9370
23,06-03-17,47,11:30,11:45,30.38,,0,30.38,30.38,1,-51594,42990,94584,-8604,0,0,5455,0,0,,5455,5455
23,06-03-17,48,11:45,12:00,32.26,,0,32.26,32.26,1,-50672,33175,83847,-17497,0,0,8583,0,0,,8583,8583
23,06-03-17,49,12:00,12:15,210.24,,0,210.24,210.24,1,-89871,30046,119917,-59825,0,0,32200,0,0,,32200,32200
23,06-03-17,50,12:15,12:30,37.31,38.14,0,38.14,38.14,-1,-51314,56061,107375,4747,0,-382,19170,0,0,,19552,18788
23,06-03-17,51,12:30,12:45,37.31,38.95,0,38.95,38.95,-1,-55453,70617,126070,15164,0,-371,166,0,0,,537,-205
23,06-03-17,52,12:45,13:00,29.86,,0,29.86,29.86,1,-52503,68352,120855,15849,0,0,13,0,0,,13,13
23,06-03-17,53,13:00,13:15,51.63,,0,51.63,51.63,1,-113796,72581,186377,-41215,0,0,12579,0,0,,12579,12579
23,06-03-17,54,13:15,13:30,34.38,,0,34.38,34.38,1,-112243,100932,213175,-11311,0,0,17817,0,0,,17817,17817
23,06-03-17,55,13:30,13:45,34.38,28.38,0,28.38,28.38,-1,-99575,130843,230418,31268,0,-1177,3969,0,0,,5146,2792
23,06-03-17,56,13:45,14:00,,27.38,0,27.38,27.38,-1,-99179,140228,239407,41049,0,-3023,0,0,0,,3023,-3023
23,06-03-17,57,14:00,14:15,,-23.68,0,-23.68,-23.68,-1,-90497,125914,216411,35417,0,-28645,0,0,0,,28645,-28645
23,06-03-17,58,14:15,14:30,,27.99,0,27.99,27.99,-1,-90021,104002,194023,13981,0,-4322,0,0,0,,4322,-4322
23,06-03-17,59,14:30,14:45,,28.03,0,28.03,28.03,-1,-67351,120045,187396,52694,0,-1797,0,0,0,,1797,-1797
23,06-03-17,60,14:45,15:00,,25.49,0,25.49,25.49,-1,-48304,117337,165641,69033,0,-3064,0,0,0,,3064,-3064
23,06-03-17,61,15:00,15:15,,25.06,0,25.06,25.06,-1,-28081,81619,109700,53538,0,-2979,0,0,0,,2979,-2979
23,06-03-17,62,15:15,15:30,,27.17,0,27.17,27.17,-1,-32599,106198,138797,73599,0,-1455,0,0,0,,1455,-1455
23,06-03-17,63,15:30,15:45,,27.89,0,27.89,27.89,-1,-33659,98888,132547,65229,0,-3103,0,0,0,,3103,-3103
23,06-03-17,64,15:45,16:00,,24.06,0,24.06,24.06,-1,-33686,98568,132254,64882,0,-3335,0,0,0,,3335,-3335
23,06-03-17,65,16:00,16:15,,24.06,0,24.06,24.06,-1,-48008,81325,129333,33317,0,-2022,0,0,0,,2022,-2022
23,06-03-17,66,16:15,16:30,,27.99,0,27.99,27.99,-1,-60657,83175,143832,22518,0,-135,0,0,0,,135,-135
23,06-03-17,67,16:30,16:45,,24.06,0,24.06,24.06,-1,-51751,85640,137391,33889,0,-6658,0,0,0,,6658,-6658
23,06-03-17,68,16:45,17:00,,27.13,0,27.13,27.13,-1,-50807,69894,120701,19087,0,-7013,0,0,0,,7013,-7013
23,06-03-17,69,17:00,17:15,,29.03,0,29.03,29.03,-1,-56885,84481,141366,27596,0,-1231,0,0,0,,1231,-1231
23,06-03-17,70,17:15,17:30,,,0,30.19,30.19,0,-50724,69368,120092,18644,0,0,0,0,0,,0,0
23,06-03-17,71,17:30,17:45,,,0,30.19,30.19,0,-49797,50946,100743,1149,0,0,0,0,0,,0,0
23,06-03-17,72,17:45,18:00,28.38,,0,28.38,28.38,1,-43036,41990,85026,-1046,0,0,47,0,0,,47,47
23,06-03-17,73,18:00,18:15,28.38,,0,28.38,28.38,1,-45692,64300,109992,18608,0,0,444,0,0,,444,444
23,06-03-17,74,18:15,18:30,,,0,30.19,30.19,0,-35063,67395,102458,32332,0,0,0,0,0,,0,0
23,06-03-17,75,18:30,18:45,,,0,30.19,30.19,0,-28803,71842,100645,43039,0,0,0,0,0,,0,0
23,06-03-17,76,18:45,19:00,,,0,30.19,30.19,0,-29558,67615,97173,38057,0,0,0,0,0,,0,0
23,06-03-17,77,19:00,19:15,,,0,34.65,34.65,0,-29608,82743,112351,53135,0,0,0,0,0,,0,0
23,06-03-17,78,19:15,19:30,,,0,34.65,34.65,0,-36608,67435,104043,30827,0,0,0,0,0,,0,0
23,06-03-17,79,19:30,19:45,,,0,34.65,34.65,0,-38605,62614,101219,24009,0,0,0,0,0,,0,0
23,06-03-17,80,19:45,20:00,28.38,,0,28.38,28.38,1,-44761,53456,98217,8695,0,0,104,0,0,,104,104
23,06-03-17,81,20:00,20:15,29.43,,0,29.43,29.43,1,-59877,57282,117159,-2595,0,0,1988,0,0,,1988,1988
23,06-03-17,82,20:15,20:30,29.19,,0,29.19,29.19,1,-46246,54829,101075,8583,0,0,1491,0,0,,1491,1491
23,06-03-17,83,20:30,20:45,30.23,,0,30.23,30.23,1,-59688,53001,112689,-6687,0,0,2368,0,0,,2368,2368
23,06-03-17,84,20:45,21:00,29.19,,0,29.19,29.19,1,-58169,53649,111818,-4520,0,0,3349,0,0,,3349,3349
23,06-03-17,85,21:00,21:15,34.38,,0,34.38,34.38,1,-65507,43302,108809,-22205,0,0,7565,0,0,,7565,7565
23,06-03-17,86,21:15,21:30,31.17,,0,31.17,31.17,1,-59497,42939,102436,-16558,0,0,12055,0,0,,12055,12055
23,06-03-17,87,21:30,21:45,40.39,,0,40.39,40.39,1,-69147,40598,109745,-28549,0,0,13554,0,0,,13554,13554
23,06-03-17,88,21:45,22:00,42.97,,0,42.97,42.97,1,-76510,42670,119180,-33840,0,0,26758,0,0,,26758,26758
23,06-03-17,89,22:00,22:15,29.9,,0,29.9,29.9,1,-75403,47736,123139,-27667,0,0,11203,0,0,,11203,11203
23,06-03-17,90,22:15,22:30,,27.38,0,27.38,27.38,-1,-61733,47495,109228,-14238,0,-130,0,0,0,,130,-130
23,06-03-17,91,22:30,22:45,,39.56,0,39.56,39.56,-1,-61829,66462,128291,4633,0,-1728,0,0,0,,1728,-1728
23,06-03-17,92,22:45,23:00,,27.99,0,27.99,27.99,-1,-43040,62362,105402,19322,0,-6353,0,0,0,,6353,-6353
23,06-03-17,93,23:00,23:15,28.38,28.38,0,28.38,28.38,1,-63085,45174,108259,-17911,0,-5570,161,0,0,,5731,-5409
23,06-03-17,94,23:15,23:30,28.38,28.38,0,35.15,28.38,2,-47209,45791,93000,-1418,0,-370,835,0,0,,1205,465
23,06-03-17,95,23:30,23:45,,27.38,0,27.38,27.38,-1,-46102,55727,101829,9625,0,-3473,0,0,0,,3473,-3473
23,06-03-17,96,23:45,0:00,,23.38,0,23.38,23.38,-1,-49653,54159,103812,4506,0,-9193,0,0,0,,9193,-9193
23,06-04-17,1,0:00,0:15,,-44.78,0,-44.78,-44.78,-1,-30416,139833,170249,109417,0,-27404,0,0,0,,27404,-27404
23,06-04-17,2,0:15,0:30,,23.02,0,23.02,23.02,-1,-41606,55466,97072,13860,0,-5995,0,0,0,,5995,-5995
23,06-04-17,3,0:30,0:45,,23.14,0,23.14,23.14,-1,-59638,62358,121996,2720,0,-8662,0,0,0,,8662,-8662
23,06-04-17,4,0:45,1:00,,23.38,0,23.38,23.38,-1,-65756,81709,147465,15953,0,-6837,0,0,0,,6837,-6837
23,06-04-17,5,1:00,1:15,48.46,26.99,0,48.46,48.46,1,-61282,42077,103359,-19205,0,-5653,4035,0,0,,9688,-1618
23,06-04-17,6,1:15,1:30,55.68,28.38,0,28.38,28.38,-1,-40866,45627,86493,4761,0,-72,7943,0,0,,8015,7871
23,06-04-17,7,1:30,1:45,55.68,27.38,0,27.38,27.38,-1,-35919,55008,90927,19089,0,-2732,27,0,0,,2759,-2705
23,06-04-17,8,1:45,2:00,,27.38,0,27.38,27.38,-1,-38621,57482,96103,18861,0,-4017,0,0,0,,4017,-4017
23,06-04-17,9,2:00,2:15,,28.98,0,28.98,28.98,-1,-22112,45867,67979,23755,0,-794,0,0,0,,794,-794
23,06-04-17,10,2:15,2:30,,,0,28.06,28.06,0,-20561,25040,45601,4479,0,0,0,0,0,,0,0
23,06-04-17,11,2:30,2:45,,24.7,0,24.7,24.7,-1,-16484,38199,54683,21715,0,-2155,0,0,0,,2155,-2155
23,06-04-17,12,2:45,3:00,,8.29,0,8.29,8.29,-1,-19114,61526,80640,42412,0,-27597,0,0,0,,27597,-27597
23,06-04-17,13,3:00,3:15,31.58,23.3,0,31.58,23.3,2,-45228,38435,83663,-6793,0,-17307,783,0,0,,18090,-16524
23,06-04-17,14,3:15,3:30,31.58,27.38,0,27.38,27.38,-1,-35291,34102,69393,-1189,0,-753,78,0,0,,831,-675
23,06-04-17,15,3:30,3:45,,27.38,0,27.38,27.38,-1,-32502,28246,60748,-4256,0,-3940,0,0,0,,3940,-3940
23,06-04-17,16,3:45,4:00,,27.38,0,27.38,27.38,-1,-43616,29516,73132,-14100,0,-4118,0,0,0,,4118,-4118
23,06-04-17,17,4:00,4:15,37.99,27.38,0,37.99,37.99,1,-66756,35724,102480,-31032,0,-200,4790,0,0,,4990,4590
23,06-04-17,18,4:15,4:30,30.38,,0,30.38,30.38,1,-55448,27305,82753,-28143,0,0,10323,0,0,,10323,10323
23,06-04-17,19,4:30,4:45,,,0,27.56,27.56,0,-57618,33246,90864,-24372,0,0,1465,0,0,,1465,1465
23,06-04-17,20,4:45,5:00,,,0,27.56,27.56,0,-48437,35573,84010,-12864,0,0,0,0,0,,0,0
23,06-04-17,21,5:00,5:15,30.56,,0,30.56,30.56,1,-58134,30026,88160,-28108,0,0,3557,0,0,,3557,3557
23,06-04-17,22,5:15,5:30,29.72,,0,29.72,29.72,1,-35804,28900,64704,-6904,0,0,6526,0,0,,6526,6526
23,06-04-17,23,5:30,5:45,29.72,28.38,0,28.38,28.38,-1,-23984,39063,63047,15079,0,-667,112,0,0,,779,-555
23,06-04-17,24,5:45,6:00,,23.87,0,23.87,23.87,-1,-22967,50992,73959,28025,0,-1104,0,0,0,,1104,-1104
23,06-04-17,25,6:00,6:15,,27.5,0,27.5,27.5,-1,-36659,40687,77346,4028,0,-2043,0,0,0,,2043,-2043
23,06-04-17,26,6:15,6:30,,28.5,0,28.5,28.5,-1,-26561,54978,81539,28417,0,-589,0,0,0,,589,-589
23,06-04-17,27,6:30,6:45,,29.03,0,29.03,29.03,-1,-21939,55401,77340,33462,0,-80,0,0,0,,80,-80
23,06-04-17,28,6:45,7:00,,28.5,0,28.5,28.5,-1,-22701,72594,95295,49893,0,-243,0,0,0,,243,-243
23,06-04-17,29,7:00,7:15,,25.49,0,25.49,25.49,-1,-21807,93125,114932,71318,0,-1490,0,0,0,,1490,-1490
23,06-04-17,30,7:15,7:30,,25.36,0,25.36,25.36,-1,-19534,97513,117047,77979,0,-4076,0,0,0,,4076,-4076
23,06-04-17,31,7:30,7:45,,27.5,0,27.5,27.5,-1,-20351,100297,120648,79946,0,-1001,0,0,0,,1001,-1001
23,06-04-17,32,7:45,8:00,,23.5,0,23.5,23.5,-1,-21451,100883,122334,79432,0,-2020,0,0,0,,2020,-2020
23,06-04-17,33,8:00,8:15,,-150.78,0,-150.78,-150.78,-1,-28704,73717,102421,45013,0,-33037,0,0,0,,33037,-33037
23,06-04-17,34,8:15,8:30,,12.78,0,12.78,12.78,-1,-29297,50759,80056,21462,0,-42521,0,0,0,,42521,-42521
23,06-04-17,35,8:30,8:45,,28.5,0,28.5,28.5,-1,-35517,41221,76738,5704,0,-7477,0,0,0,,7477,-7477
23,06-04-17,36,8:45,9:00,,25.22,0,25.22,25.22,-1,-36482,52541,89023,16059,0,-3609,0,0,0,,3609,-3609
23,06-04-17,37,9:00,9:15,,23.99,0,23.99,23.99,-1,-42508,53257,95765,10749,0,-11146,0,0,0,,11146,-11146
23,06-04-17,38,9:15,9:30,,28.5,0,28.5,28.5,-1,-38967,43131,82098,4164,0,-3823,0,0,0,,3823,-3823
23,06-04-17,39,9:30,9:45,,,0,28.08,28.08,0,-44479,45646,90125,1167,0,0,0,0,0,,0,0
23,06-04-17,40,9:45,10:00,28.5,,0,28.5,28.5,1,-52896,46325,99221,-6571,0,0,44,0,0,,44,44
23,06-04-17,41,10:00,10:15,28.5,,0,28.5,28.5,1,-84969,28478,113447,-56491,0,0,666,0,0,,666,666
23,06-04-17,42,10:15,10:30,30.5,,0,30.5,30.5,1,-93574,29126,122700,-64448,0,0,1460,0,0,,1460,1460
23,06-04-17,43,10:30,10:45,53.1,,0,53.1,53.1,1,-91560,32868,124428,-58692,0,0,18577,0,0,,18577,18577
23,06-04-17,44,10:45,11:00,39.49,,0,39.49,39.49,1,-84599,30129,114728,-54470,0,0,20053,0,0,,20053,20053
23,06-04-17,45,11:00,11:15,30.43,,0,30.43,30.43,1,-80509,77230,157739,-3279,0,0,12203,0,0,,12203,12203
23,06-04-17,46,11:15,11:30,29.64,,0,29.64,29.64,1,-69215,41551,110766,-27664,0,0,5376,0,0,,5376,5376
23,06-04-17,47,11:30,11:45,29.66,,0,29.66,29.66,1,-60657,32770,93427,-27887,0,0,3305,0,0,,3305,3305
23,06-04-17,48,11:45,12:00,28.5,,0,28.5,28.5,1,-67915,32374,100289,-35541,0,0,990,0,0,,990,990
23,06-04-17,49,12:00,12:15,31.17,,0,31.17,31.17,1,-84870,54598,139468,-30272,0,0,4560,0,0,,4560,4560
23,06-04-17,50,12:15,12:30,31.18,,0,31.18,31.18,1,-73830,60721,134551,-13109,0,0,8594,0,0,,8594,8594
23,06-04-17,51,12:30,12:45,31.18,27.5,0,27.5,27.5,-1,-66887,76019,142906,9132,0,-2344,958,0,0,,3302,-1386
23,06-04-17,52,12:45,13:00,,27.5,0,27.5,27.5,-1,-71654,79652,151306,7998,0,-864,0,0,0,,864,-864
23,06-04-17,53,13:00,13:15,,17.99,0,17.99,17.99,-1,-45700,70759,116459,25059,0,-9289,0,0,0,,9289,-9289
23,06-04-17,54,13:15,13:30,,24.47,0,24.47,24.47,-1,-58291,81584,139875,23293,0,-2740,0,0,0,,2740,-2740
23,06-04-17,55,13:30,13:45,,8.29,0,8.29,8.29,-1,-48583,108141,156724,59558,0,-10610,0,0,0,,10610,-10610
23,06-04-17,56,13:45,14:00,,-150.78,0,-150.78,-150.78,-1,-53397,99949,153346,46552,0,-43027,0,0,0,,43027,-43027
23,06-04-17,57,14:00,14:15,,18.78,0,18.78,18.78,-1,-52497,86688,139185,34191,0,-29439,0,0,0,,29439,-29439
23,06-04-17,58,14:15,14:30,,-150.78,0,-150.78,-150.78,-1,-36559,96423,132982,59864,0,-32653,0,0,0,,32653,-32653
23,06-04-17,59,14:30,14:45,,-150.78,0,-150.78,-150.78,-1,-49093,99898,148991,50805,0,-54593,0,0,0,,54593,-54593
23,06-04-17,60,14:45,15:00,,-150.78,0,-150.78,-150.78,-1,-48627,116418,165045,67791,0,-47061,0,0,0,,47061,-47061
23,06-04-17,61,15:00,15:15,,-150.78,0,-150.78,-150.78,-1,-67239,117573,184812,50334,0,-45672,0,0,0,,45672,-45672
23,06-04-17,62,15:15,15:30,,-150.78,0,-150.78,-150.78,-1,-48273,128578,176851,80305,0,-16534,0,0,0,,16534,-16534
23,06-04-17,63,15:30,15:45,,-150.78,0,-150.78,-150.78,-1,-32064,120053,152117,87989,0,-47265,0,0,0,,47265,-47265
23,06-04-17,64,15:45,16:00,,-150.78,0,-150.78,-150.78,-1,-54114,130692,184806,76578,0,-44458,0,0,0,,44458,-44458
23,06-04-17,65,16:00,16:15,,28.5,0,28.5,28.5,-1,-105273,161691,266964,56418,0,-11118,0,0,0,,11118,-11118
