week,Date,PTE,period_from,period_until,upward_dispatch_EURMwh,downward_dispatch_kWhPTE,incentive_component_EURMwh,take_from_system_kWhPTE,feed_into_system_EURMwh,Regulation state,purchase_kWhPTE,sell_kWhPTE,absolute_kWhPTE,imbalance_kWhPTE,downward_reserve_kWh_PTE,downward_power_kWh_PTE,upward_power_kWh_PTE,upward_reserve_kWh_PTE,upward_incident_reserve_kWh_PTE,downward_incident_reserve_kWh_PTE,volume_kWhPTE,totals_kWhPTE
51,12/16/2018,26,6:15,6:30,52.76,,0,52.76,52.76,1,-81754,68229,149983,-13525,0,0,7133,0,0,,7133,7133
51,12/16/2018,27,6:30,6:45,56.76,,0,56.76,56.76,1,-93158,57895,151053,-35263,0,0,26434,0,0,,26434,26434
51,12/16/2018,28,6:45,7:00,59.67,,0,59.67,59.67,1,-96424,51063,147487,-45361,0,0,29521,0,0,,29521,29521
51,12/16/2018,29,7:00,7:15,56.76,,0,56.76,56.76,1,-103987,65982,169969,-38005,0,0,18730,0,0,,18730,18730
51,12/16/2018,30,7:15,7:30,56.76,,0,56.76,56.76,1,-90907,58436,149343,-32471,0,0,5880,0,0,,5880,5880
51,12/16/2018,31,7:30,7:45,70.24,,0,70.24,70.24,1,-104353,51388,155741,-52965,0,0,40021,0,0,,40021,40021
51,12/16/2018,32,7:45,8:00,58.12,50.93,0,58.12,47.54,2,-144201,90555,234756,-53646,0,-7,42744,0,0,,42751,42737
51,12/16/2018,33,8:00,8:15,58.12,13.26,0,13.26,13.26,-1,-68996,105179,174175,36183,0,-26776,5335,0,0,,32111,-21441
51,12/16/2018,34,8:15,8:30,52.76,13.26,0,52.76,52.76,1,-108283,81796,190079,-26487,0,-927,4183,0,0,,5110,3256
51,12/16/2018,35,8:30,8:45,48.76,49.37,0,48.76,25.48,2,-94159,89142,183301,-5017,0,-1150,4199,0,0,,5349,3049
51,12/16/2018,36,8:45,9:00,56.76,50.12,0,56.76,56.76,1,-92264,68830,161094,-23434,0,-251,855,0,0,,1106,604
51,12/16/2018,37,9:00,9:15,74.16,,0,74.16,74.16,1,-109651,85033,194684,-24618,0,0,22987,0,0,,22987,22987
51,12/16/2018,38,9:15,9:30,52.76,,0,52.76,52.76,1,-87807,69857,157664,-17950,0,0,6770,0,0,,6770,6770
51,12/16/2018,39,9:30,9:45,147.97,,0,147.97,147.97,1,-128501,53134,181635,-75367,0,0,50717,0,0,,50717,50717
51,12/16/2018,40,9:45,10:00,158.12,,0,158.12,158.12,1,-139854,52512,192366,-87342,0,0,94273,0,0,,94273,94273
51,12/16/2018,41,10:00,10:15,77.84,,0,77.84,77.84,1,-71134,42803,113937,-28331,0,0,30450,0,0,,30450,30450
51,12/16/2018,42,10:15,10:30,179.92,,0,179.92,179.92,1,-115262,10098,125360,-105164,0,0,64875,0,0,,64875,64875
51,12/16/2018,43,10:30,10:45,179.92,,0,179.92,179.92,1,-152024,6909,158933,-145115,0,0,109761,0,0,,109761,109761
51,12/16/2018,44,10:45,11:00,377.84,,0,377.84,377.84,1,-146985,28022,175007,-118963,0,0,109554,5000,0,,114554,114554
51,12/16/2018,45,11:00,11:15,80.1,,0,80.1,80.1,1,-122682,78805,201487,-43877,0,0,41280,0,0,,41280,41280
51,12/16/2018,46,11:15,11:30,184.83,,0,184.83,184.83,1,-149814,65921,215735,-83893,0,0,71751,0,0,,71751,71751
51,12/16/2018,47,11:30,11:45,184.83,,0,184.83,184.83,1,-159182,61478,220660,-97704,0,0,84533,0,0,,84533,84533
51,12/16/2018,48,11:45,12:00,184.83,,0,184.83,184.83,1,-188603,51968,240571,-136635,0,0,103317,0,0,,103317,103317
51,12/16/2018,49,12:00,12:15,185.5,,0,185.5,185.5,1,-161081,101371,262452,-59710,0,0,81460,0,0,,81460,81460
51,12/16/2018,50,12:15,12:30,80.41,,0,80.41,80.41,1,-137909,97526,235435,-40383,0,0,21147,0,0,,21147,21147
51,12/16/2018,51,12:30,12:45,185.5,,0,185.5,185.5,1,-158259,98913,257172,-59346,0,0,51909,0,0,,51909,51909
51,12/16/2018,52,12:45,13:00,80.41,,0,80.41,80.41,1,-158521,91502,250023,-67019,0,0,50818,0,0,,50818,50818
51,12/16/2018,53,13:00,13:15,93.2,,0,93.2,93.2,1,-139511,63869,203380,-75642,0,0,59088,0,0,,59088,59088
51,12/16/2018,54,13:15,13:30,66.12,,0,66.12,66.12,1,-147476,98141,245617,-49335,0,0,51357,0,0,,51357,51357
51,12/16/2018,55,13:30,13:45,59.8,,0,59.8,59.8,1,-136420,100531,236951,-35889,0,0,37838,0,0,,37838,37838
51,12/16/2018,56,13:45,14:00,59.8,,0,59.8,59.8,1,-140169,95844,236013,-44325,0,0,31232,0,0,,31232,31232
51,12/16/2018,57,14:00,14:15,57,,0,57,57,1,-134602,91508,226110,-43094,0,0,35535,0,0,,35535,35535
51,12/16/2018,58,14:15,14:30,56.76,,0,56.76,56.76,1,-120506,90361,210867,-30145,0,0,31762,0,0,,31762,31762
51,12/16/2018,59,14:30,14:45,51.77,,0,51.77,51.77,1,-127198,88617,215815,-38581,0,0,12603,0,0,,12603,12603
51,12/16/2018,60,14:45,15:00,55.33,,0,55.33,55.33,1,-130850,104352,235202,-26498,0,0,7150,0,0,,7150,7150
51,12/16/2018,61,15:00,15:15,50.02,,0,50.02,50.02,1,-114676,112472,227148,-2204,0,0,3305,0,0,,3305,3305
51,12/16/2018,62,15:15,15:30,52.76,,0,52.76,52.76,1,-125474,102671,228145,-22803,0,0,13055,0,0,,13055,13055
51,12/16/2018,63,15:30,15:45,57.97,,0,57.97,57.97,1,-136616,95698,232314,-40918,0,0,30135,0,0,,30135,30135
51,12/16/2018,64,15:45,16:00,53.89,,0,53.89,53.89,1,-141491,109945,251436,-31546,0,0,24668,0,0,,24668,24668
51,12/16/2018,65,16:00,16:15,53.89,43.06,0,43.06,43.06,-1,-52953,74718,127671,21765,0,-3586,4249,0,0,,7835,663
51,12/16/2018,66,16:15,16:30,51.68,,0,51.68,51.68,1,-52995,43913,96908,-9082,0,0,394,0,0,,394,394
51,12/16/2018,67,16:30,16:45,97.63,,0,97.63,97.63,1,-107322,38474,145796,-68848,0,0,34603,0,0,,34603,34603
51,12/16/2018,68,16:45,17:00,74.16,,0,74.16,74.16,1,-136653,63568,200221,-73085,0,0,49037,0,0,,49037,49037
51,12/16/2018,69,17:00,17:15,74.16,44.76,0,44.76,44.76,-1,-47046,86798,133844,39752,0,-1741,10974,0,0,,12715,9233
51,12/16/2018,70,17:15,17:30,,,0,49.86,49.86,0,-49535,77981,127516,28446,0,0,0,0,0,,0,0
51,12/16/2018,71,17:30,17:45,48.76,,0,48.76,48.76,1,-58986,61692,120678,2706,0,0,113,0,0,,113,113
51,12/16/2018,72,17:45,18:00,52.76,,0,52.76,52.76,1,-64288,58820,123108,-5468,0,0,1231,0,0,,1231,1231
51,12/16/2018,73,18:00,18:15,60.85,,0,60.85,60.85,1,-127974,14213,142187,-113761,0,0,27003,0,0,,27003,27003
51,12/16/2018,74,18:15,18:30,56.76,,0,56.76,56.76,1,-80319,46372,126691,-33947,0,0,25213,0,0,,25213,25213
51,12/16/2018,75,18:30,18:45,56.76,47.12,0,47.12,47.12,-1,-70614,50040,120654,-20574,0,-16,1664,0,0,,1680,1648
51,12/16/2018,76,18:45,19:00,,47.12,0,47.12,47.12,-1,-58434,51452,109886,-6982,0,-36,0,0,0,,36,-36
51,12/16/2018,77,19:00,19:15,158.12,,0,158.12,158.12,1,-187723,35955,223678,-151768,0,0,27144,0,0,,27144,27144
51,12/16/2018,78,19:15,19:30,158.12,50.97,0,158.12,49.78,2,-122321,46540,168861,-75781,0,-3,52979,0,0,,52982,52976
51,12/16/2018,79,19:30,19:45,158.12,47.12,0,47.12,47.12,-1,-76130,62980,139110,-13150,0,-555,1430,0,0,,1985,875
51,12/16/2018,80,19:45,20:00,,47.12,0,47.12,47.12,-1,-54425,61410,115835,6985,0,-2607,0,0,0,,2607,-2607
51,12/16/2018,81,20:00,20:15,,,0,49.63,49.63,0,-84936,60818,145754,-24118,0,-1254,0,0,0,,1254,-1254
51,12/16/2018,82,20:15,20:30,,,0,49.66,49.66,0,-79594,54540,134134,-25054,0,0,0,0,0,,0,0
51,12/16/2018,83,20:30,20:45,,40.76,0,40.76,40.76,-1,-51186,84867,136053,33681,0,-6820,0,0,0,,6820,-6820
51,12/16/2018,84,20:45,21:00,,36.76,0,36.76,36.76,-1,-51500,100229,151729,48729,0,-35273,0,0,0,,35273,-35273
51,12/16/2018,85,21:00,21:15,147.12,45.78,0,147.12,45.78,2,-75339,17007,92346,-58332,0,-10294,19848,0,0,,30142,9554
51,12/16/2018,86,21:15,21:30,52.76,,0,52.76,52.76,1,-42063,40247,82310,-1816,0,0,7860,0,0,,7860,7860
51,12/16/2018,87,21:30,21:45,48.76,,0,48.76,48.76,1,-34253,36604,70857,2351,0,0,2919,0,0,,2919,2919
51,12/16/2018,88,21:45,22:00,,46.98,0,46.98,46.98,-1,-26318,63231,89549,36913,0,-1258,0,0,0,,1258,-1258
51,12/16/2018,89,22:00,22:15,,45.06,0,45.06,45.06,-1,-67099,31279,98378,-35820,0,-1112,0,0,0,,1112,-1112
51,12/16/2018,90,22:15,22:30,,,0,49.58,49.58,0,-51664,27668,79332,-23996,0,0,0,0,0,,0,0
51,12/16/2018,91,22:30,22:45,,,0,49.6,49.6,0,-29856,50827,80683,20971,0,0,0,0,0,,0,0
51,12/16/2018,92,22:45,23:00,,44.76,0,44.76,44.76,-1,-38718,67713,106431,28995,0,-5178,0,0,0,,5178,-5178
51,12/16/2018,93,23:00,23:15,48.76,47.02,0,49.54,47.02,2,-66164,48163,114327,-18001,0,-2682,878,0,0,,3560,-1804
51,12/16/2018,94,23:15,23:30,,,0,49.05,49.05,0,-62189,32364,94553,-29825,0,0,0,0,0,,0,0
51,12/16/2018,95,23:30,23:45,,,0,49.15,49.15,0,-67534,31479,99013,-36055,0,0,0,0,0,,0,0
51,12/16/2018,96,23:45,0:00,,,0,49.27,49.27,0,-70989,48457,119446,-22532,0,0,0,0,0,,0,0
51,12/17/2018,1,0:00,0:15,,44.76,0,44.76,44.76,-1,-67849,131873,199722,64024,0,-2231,0,0,0,,2231,-2231
51,12/17/2018,2,0:15,0:30,,42.28,0,42.28,42.28,-1,-53899,114701,168600,60802,0,-4760,0,0,0,,4760,-4760
51,12/17/2018,3,0:30,0:45,,36.76,0,36.76,36.76,-1,-41395,93136,134531,51741,0,-23139,0,0,0,,23139,-23139
51,12/17/2018,4,0:45,1:00,,42.16,0,42.16,42.16,-1,-27057,103886,130943,76829,0,-30383,0,0,0,,30383,-30383
51,12/17/2018,5,1:00,1:15,48.05,29.03,0,49,29.03,2,-63459,77489,140948,14030,0,-35346,38,0,0,,35384,-35308
51,12/17/2018,6,1:15,1:30,50.5,44.76,0,50.5,44.76,2,-63709,74106,137815,10397,0,-6157,2315,0,0,,8472,-3842
51,12/17/2018,7,1:30,1:45,,40.76,0,40.76,40.76,-1,-47129,70031,117160,22902,0,-14606,0,0,0,,14606,-14606
51,12/17/2018,8,1:45,2:00,,44.76,0,44.76,44.76,-1,-49835,73108,122943,23273,0,-13289,0,0,0,,13289,-13289
51,12/17/2018,9,2:00,2:15,,44.76,0,44.76,44.76,-1,-59660,73433,133093,13773,0,-8381,0,0,0,,8381,-8381
51,12/17/2018,10,2:15,2:30,,,0,49,49,0,-57590,75625,133215,18035,0,-3,0,0,0,,3,-3
51,12/17/2018,11,2:30,2:45,,,0,49.01,49.01,0,-56943,89491,146434,32548,0,0,0,0,0,,0,0
51,12/17/2018,12,2:45,3:00,,44.76,0,44.76,44.76,-1,-63983,104237,168220,40254,0,-1490,0,0,0,,1490,-1490
51,12/17/2018,13,3:00,3:15,,49.31,0,49.31,49.31,-1,-74890,97816,172706,22926,0,-1156,0,0,0,,1156,-1156
51,12/17/2018,14,3:15,3:30,,49.37,0,49.37,49.37,-1,-71398,86736,158134,15338,0,-16,0,0,0,,16,-16
51,12/17/2018,15,3:30,3:45,,44.76,0,44.76,44.76,-1,-65910,83112,149022,17202,0,-5725,0,0,0,,5725,-5725
51,12/17/2018,16,3:45,4:00,,47.6,0,47.6,47.6,-1,-61822,71687,133509,9865,0,-6646,0,0,0,,6646,-6646
51,12/17/2018,17,4:00,4:15,,49.42,0,49.42,49.42,-1,-70279,71421,141700,1142,0,-675,0,0,0,,675,-675
51,12/17/2018,18,4:15,4:30,,47.44,0,47.44,47.44,-1,-63938,77450,141388,13512,0,-3012,0,0,0,,3012,-3012
51,12/17/2018,19,4:30,4:45,,49.42,0,49.42,49.42,-1,-66975,80029,147004,13054,0,-1194,0,0,0,,1194,-1194
51,12/17/2018,20,4:45,5:00,,44.76,0,44.76,44.76,-1,-51920,87559,139479,35639,0,-2248,0,0,0,,2248,-2248
51,12/17/2018,21,5:00,5:15,,25.66,0,25.66,25.66,-1,-43644,96797,140441,53153,0,-10740,0,0,0,,10740,-10740
51,12/17/2018,22,5:15,5:30,,23.8,0,23.8,23.8,-1,-59394,79608,139002,20214,0,-28384,0,0,0,,28384,-28384
51,12/17/2018,23,5:30,5:45,,44.14,0,44.14,44.14,-1,-73020,85865,158885,12845,0,-3277,0,0,0,,3277,-3277
51,12/17/2018,24,5:45,6:00,,36.76,0,36.76,36.76,-1,-53527,96886,150413,43359,0,-23977,0,0,0,,23977,-23977
51,12/17/2018,25,6:00,6:15,,13.81,0,13.81,13.81,-1,-45904,150897,196801,104993,0,-51981,0,0,0,,51981,-51981
51,12/17/2018,26,6:15,6:30,,37.07,0,37.07,37.07,-1,-32667,87308,119975,54641,0,-42142,0,0,0,,42142,-42142
51,12/17/2018,27,6:30,6:45,48.76,45.14,0,48.76,48.76,1,-79105,88462,167567,9357,0,-10020,415,0,0,,10435,-9605
51,12/17/2018,28,6:45,7:00,74.68,,0,74.68,74.68,1,-159067,100282,259349,-58785,0,0,22542,0,0,,22542,22542
51,12/17/2018,29,7:00,7:15,48.86,-82.5,0,49.9,-82.5,2,-2558,223456,226014,220898,0,-46950,3766,0,0,,50716,-43184
51,12/17/2018,30,7:15,7:30,,36.76,0,36.76,36.76,-1,-31150,161080,192230,129930,0,-21413,0,0,0,,21413,-21413
51,12/17/2018,31,7:30,7:45,,,0,48.88,48.88,0,-104009,152158,256167,48149,0,-249,0,0,0,,249,-249
51,12/17/2018,32,7:45,8:00,48.76,,0,48.76,48.76,1,-161312,155306,316618,-6006,0,0,1234,0,0,,1234,1234
51,12/17/2018,33,8:00,8:15,,,0,48.96,48.96,0,-72884,129307,202191,56423,0,0,6,0,0,,6,6
51,12/17/2018,34,8:15,8:30,,,0,48.96,48.96,0,-92694,110394,203088,17700,0,0,0,0,0,,0,0
51,12/17/2018,35,8:30,8:45,63.7,,0,63.7,63.7,1,-134471,101258,235729,-33213,0,0,15965,0,0,,15965,15965
51,12/17/2018,36,8:45,9:00,53.7,,0,53.7,53.7,1,-142435,105699,248134,-36736,0,0,19667,0,0,,19667,19667
51,12/17/2018,37,9:00,9:15,56.1,,0,56.1,56.1,1,-113812,87278,201090,-26534,0,0,20398,0,0,,20398,20398
51,12/17/2018,38,9:15,9:30,63.76,,0,63.76,63.76,1,-122872,80258,203130,-42614,0,0,22462,0,0,,22462,22462
51,12/17/2018,39,9:30,9:45,53.76,,0,53.76,53.76,1,-116808,90574,207382,-26234,0,0,13218,0,0,,13218,13218
51,12/17/2018,40,9:45,10:00,48.76,,0,48.76,48.76,1,-110995,84182,195177,-26813,0,0,299,0,0,,299,299
51,12/17/2018,41,10:00,10:15,53.31,,0,53.31,53.31,1,-149455,88324,237779,-61131,0,0,3285,0,0,,3285,3285
51,12/17/2018,42,10:15,10:30,49.19,,0,49.19,49.19,1,-149864,96692,246556,-53172,0,0,371,0,0,,371,371
51,12/17/2018,43,10:30,10:45,52.21,,0,52.21,52.21,1,-133109,103641,236750,-29468,0,0,522,0,0,,522,522
51,12/17/2018,44,10:45,11:00,,,0,49.16,49.16,0,-137042,108406,245448,-28636,0,0,0,0,0,,0,0
51,12/17/2018,45,11:00,11:15,,,0,49.16,49.16,0,-152897,117635,270532,-35262,0,0,0,0,0,,0,0
51,12/17/2018,46,11:15,11:30,,,0,49.16,49.16,0,-121044,104531,225575,-16513,0,0,0,0,0,,0,0
51,12/17/2018,47,11:30,11:45,53.31,,0,53.31,53.31,1,-148062,98535,246597,-49527,0,0,1458,0,0,,1458,1458
51,12/17/2018,48,11:45,12:00,52.18,,0,52.18,52.18,1,-126909,98875,225784,-28034,0,0,2632,0,0,,2632,2632
51,12/17/2018,49,12:00,12:15,59.02,,0,59.02,59.02,1,-200922,79996,280918,-120926,0,0,10124,0,0,,10124,10124
51,12/17/2018,50,12:15,12:30,52.67,,0,52.67,52.67,1,-181060,72198,253258,-108862,0,0,13561,0,0,,13561,13561
51,12/17/2018,51,12:30,12:45,79.02,,0,79.02,79.02,1,-150377,73126,223503,-77251,0,0,5246,0,0,,5246,5246
51,12/17/2018,52,12:45,13:00,49.19,,0,49.19,49.19,1,-150622,77214,227836,-73408,0,0,1646,0,0,,1646,1646
51,12/17/2018,53,13:00,13:15,130.02,,0,130.02,130.02,1,-154653,79845,234498,-74808,0,0,19589,0,0,,19589,19589
51,12/17/2018,54,13:15,13:30,53.07,,0,53.07,53.07,1,-131782,83406,215188,-48376,0,0,7091,0,0,,7091,7091
51,12/17/2018,55,13:30,13:45,,,0,49.14,49.14,0,-138795,76666,215461,-62129,0,0,0,0,0,,0,0
51,12/17/2018,56,13:45,14:00,,,0,49.14,49.14,0,-142244,79055,221299,-63189,0,0,0,0,0,,0,0
51,12/17/2018,57,14:00,14:15,51.94,,0,51.94,51.94,1,-121993,90492,212485,-31501,0,0,833,0,0,,833,833
51,12/17/2018,58,14:15,14:30,,,0,49.12,49.12,0,-106658,91990,198648,-14668,0,0,75,0,0,,75,75
51,12/17/2018,59,14:30,14:45,,47.65,0,47.65,47.65,-1,-85833,90027,175860,4194,0,-120,0,0,0,,120,-120
51,12/17/2018,60,14:45,15:00,,47.65,0,47.65,47.65,-1,-102103,90864,192967,-11239,0,-821,0,0,0,,821,-821
51,12/17/2018,61,15:00,15:15,52.76,,0,52.76,52.76,1,-119245,109474,228719,-9771,0,0,1611,0,0,,1611,1611
51,12/17/2018,62,15:15,15:30,48.76,,0,48.76,48.76,1,-126307,109056,235363,-17251,0,0,1552,0,0,,1552,1552
51,12/17/2018,63,15:30,15:45,51.92,,0,51.92,51.92,1,-139688,102144,241832,-37544,0,0,1170,0,0,,1170,1170
51,12/17/2018,64,15:45,16:00,58.98,,0,58.98,58.98,1,-146665,97725,244390,-48940,0,0,7227,0,0,,7227,7227
51,12/17/2018,65,16:00,16:15,48.76,20.87,0,20.87,20.87,-1,-94456,182440,276896,87984,0,-20185,2262,0,0,,22447,-17923
51,12/17/2018,66,16:15,16:30,,40.37,0,40.37,40.37,-1,-124451,143372,267823,18921,0,-26020,0,0,0,,26020,-26020
51,12/17/2018,67,16:30,16:45,,40.37,0,40.37,40.37,-1,-89592,142279,231871,52687,0,-18543,0,0,0,,18543,-18543
51,12/17/2018,68,16:45,17:00,52.01,45.9,0,52.01,52.01,1,-116618,130738,247356,14120,0,-9083,478,0,0,,9561,-8605
51,12/17/2018,69,17:00,17:15,,46.46,0,46.46,46.46,-1,-83563,137627,221190,54064,0,-347,0,0,0,,347,-347
51,12/17/2018,70,17:15,17:30,,,0,48.89,48.89,0,-89212,137814,227026,48602,0,0,0,0,0,,0,0
51,12/17/2018,71,17:30,17:45,,,0,48.89,48.89,0,-82615,134163,216778,51548,0,0,0,0,0,,0,0
51,12/17/2018,72,17:45,18:00,,,0,48.89,48.89,0,-81360,148847,230207,67487,0,0,0,0,0,,0,0
51,12/17/2018,73,18:00,18:15,52.15,,0,52.15,52.15,1,-151030,78816,229846,-72214,0,0,1164,0,0,,1164,1164
51,12/17/2018,74,18:15,18:30,,,0,48.88,48.88,0,-123294,89404,212698,-33890,0,0,0,0,0,,0,0
51,12/17/2018,75,18:30,18:45,,47.87,0,47.87,47.87,-1,-104822,99013,203835,-5809,0,-71,0,0,0,,71,-71
51,12/17/2018,76,18:45,19:00,,40.37,0,40.37,40.37,-1,-90557,118554,209111,27997,0,-7252,0,0,0,,7252,-7252
51,12/17/2018,77,19:00,19:15,52.03,36.76,0,52.03,52.03,1,-136208,132990,269198,-3218,0,-11324,195,0,0,,11519,-11129
51,12/17/2018,78,19:15,19:30,52.09,44.76,0,52.09,44.76,2,-109110,120186,229296,11076,0,-806,1208,0,0,,2014,402
51,12/17/2018,79,19:30,19:45,,36.62,0,36.62,36.62,-1,-98086,159059,257145,60973,0,-23245,0,0,0,,23245,-23245
51,12/17/2018,80,19:45,20:00,,26.87,0,26.87,26.87,-1,-92713,164720,257433,72007,0,-58870,0,0,0,,58870,-58870
51,12/17/2018,81,20:00,20:15,,43.88,0,43.88,43.88,-1,-145857,173182,319039,27325,0,-27491,0,0,0,,27491,-27491
51,12/17/2018,82,20:15,20:30,,24.03,0,24.03,24.03,-1,-126138,185209,311347,59071,0,-36979,0,0,0,,36979,-36979
51,12/17/2018,83,20:30,20:45,,23.37,0,23.37,23.37,-1,-110099,186400,296499,76301,0,-57070,0,0,0,,57070,-57070
51,12/17/2018,84,20:45,21:00,,23.68,0,23.68,23.68,-1,-117379,178582,295961,61203,0,-60302,0,0,0,,60302,-60302
51,12/17/2018,85,21:00,21:15,,34.03,0,34.03,34.03,-1,-175807,213159,388966,37352,0,-43429,0,0,0,,43429,-43429
51,12/17/2018,86,21:15,21:30,,23.84,0,23.84,23.84,-1,-143522,205807,349329,62285,0,-46970,0,0,0,,46970,-46970
51,12/17/2018,87,21:30,21:45,,33.33,0,33.33,33.33,-1,-123611,194446,318057,70835,0,-65440,0,0,0,,65440,-65440
51,12/17/2018,88,21:45,22:00,,32.45,0,32.45,32.45,-1,-116060,181481,297541,65421,0,-66478,0,0,0,,66478,-66478
51,12/17/2018,89,22:00,22:15,,36.76,0,36.76,36.76,-1,-176425,212322,388747,35897,0,-37644,0,0,0,,37644,-37644
51,12/17/2018,90,22:15,22:30,,23.84,0,23.84,23.84,-1,-121557,178335,299892,56778,0,-33630,0,0,0,,33630,-33630
51,12/17/2018,91,22:30,22:45,,5.24,0,5.24,5.24,-1,-75598,183044,258642,107446,0,-89244,0,0,0,,89244,-89244
51,12/17/2018,92,22:45,23:00,,3.92,0,3.92,3.92,-1,-79222,179071,258293,99849,0,-103085,0,0,0,,103085,-103085
51,12/17/2018,93,23:00,23:15,,-23.41,0,-23.41,-23.41,-1,-115326,205703,321029,90377,0,-84914,0,0,0,,84914,-84914
51,12/17/2018,94,23:15,23:30,,21.59,0,21.59,21.59,-1,-127506,168832,296338,41326,0,-16801,0,0,0,,16801,-16801
51,12/17/2018,95,23:30,23:45,,-80.05,0,-80.05,-80.05,-1,-85450,157797,243247,72347,0,-54759,0,0,0,,54759,-54759
51,12/17/2018,96,23:45,0:00,,-5.23,0,-5.23,-5.23,-1,-91965,191134,283099,99169,0,-58723,0,0,0,,58723,-58723
51,12/18/2018,1,0:00,0:15,53.53,24.29,0,53.53,24.29,2,-95420,92457,187877,-2963,0,-32178,2658,0,0,,34836,-29520
51,12/18/2018,2,0:15,0:30,,32.92,0,32.92,32.92,-1,-53070,96714,149784,43644,0,-21794,0,0,0,,21794,-21794
51,12/18/2018,3,0:30,0:45,,40.83,0,40.83,40.83,-1,-63893,108635,172528,44742,0,-11048,0,0,0,,11048,-11048
51,12/18/2018,4,0:45,1:00,,37.12,0,37.12,37.12,-1,-59503,104078,163581,44575,0,-35310,0,0,0,,35310,-35310
51,12/18/2018,5,1:00,1:15,56.83,43.78,0,56.83,43.78,2,-95099,55943,151042,-39156,0,-11743,5516,0,0,,17259,-6227
51,12/18/2018,6,1:15,1:30,52.66,,0,52.66,52.66,1,-101071,73857,174928,-27214,0,0,3850,0,0,,3850,3850
51,12/18/2018,7,1:30,1:45,,,0,48.48,48.48,0,-96776,79326,176102,-17450,0,0,9,0,0,,9,9
51,12/18/2018,8,1:45,2:00,,,0,48.43,48.43,0,-106535,87319,193854,-19216,0,0,0,0,0,,0,0
51,12/18/2018,9,2:00,2:15,85.94,,0,85.94,85.94,1,-139668,62536,202204,-77132,0,0,20854,0,0,,20854,20854
51,12/18/2018,10,2:15,2:30,60.77,,0,60.77,60.77,1,-138963,89942,228905,-49021,0,0,19902,0,0,,19902,19902
51,12/18/2018,11,2:30,2:45,52.83,,0,52.83,52.83,1,-133036,80080,213116,-52956,0,0,2127,0,0,,2127,2127
51,12/18/2018,12,2:45,3:00,48.83,,0,48.83,48.83,1,-121115,83909,205024,-37206,0,0,1570,0,0,,1570,1570
51,12/18/2018,13,3:00,3:15,65.42,,0,65.42,65.42,1,-108349,68664,177013,-39685,0,0,14963,0,0,,14963,14963
51,12/18/2018,14,3:15,3:30,53.93,,0,53.93,53.93,1,-104102,81761,185863,-22341,0,0,14583,0,0,,14583,14583
51,12/18/2018,15,3:30,3:45,,,0,48.34,48.34,0,-103921,77640,181561,-26281,0,0,21,0,0,,21,21
51,12/18/2018,16,3:45,4:00,,,0,48.33,48.33,0,-104755,86893,191648,-17862,0,0,0,0,0,,0,0
51,12/18/2018,17,4:00,4:15,,37.12,0,37.12,37.12,-1,-75742,99818,175560,24076,0,-19526,0,0,0,,19526,-19526
51,12/18/2018,18,4:15,4:30,,41.78,0,41.78,41.78,-1,-75769,84423,160192,8654,0,-17224,0,0,0,,17224,-17224
51,12/18/2018,19,4:30,4:45,,,0,48.34,48.34,0,-81014,71374,152388,-9640,0,0,0,0,0,,0,0
51,12/18/2018,20,4:45,5:00,,,0,48.32,48.32,0,-85556,56753,142309,-28803,0,0,0,0,0,,0,0
51,12/18/2018,21,5:00,5:15,,46.44,0,46.44,46.44,-1,-81192,81206,162398,14,0,-928,0,0,0,,928,-928
51,12/18/2018,22,5:15,5:30,49.16,,0,49.16,49.16,1,-94298,71294,165592,-23004,0,0,443,0,0,,443,443
51,12/18/2018,23,5:30,5:45,56.83,,0,56.83,56.83,1,-115484,65068,180552,-50416,0,0,4618,0,0,,4618,4618
51,12/18/2018,24,5:45,6:00,65.21,,0,65.21,65.21,1,-97525,77928,175453,-19597,0,0,15742,0,0,,15742,15742
51,12/18/2018,25,6:00,6:15,64.25,,0,64.25,64.25,1,-180719,84320,265039,-96399,0,0,8723,0,0,,8723,8723
51,12/18/2018,26,6:15,6:30,73.16,,0,73.16,73.16,1,-125450,57784,183234,-67666,0,0,26102,0,0,,26102,26102
51,12/18/2018,27,6:30,6:45,253.35,,0,253.35,253.35,1,-158324,46487,204811,-111837,0,0,86931,0,0,,86931,86931
51,12/18/2018,28,6:45,7:00,253.35,,0,253.35,253.35,1,-182941,55419,238360,-127522,0,0,119344,0,0,,119344,119344
51,12/18/2018,29,7:00,7:15,253.35,-93.85,0,-93.85,-93.85,-1,-69817,157969,227786,88152,0,-15679,33797,0,0,,49476,18118
51,12/18/2018,30,7:15,7:30,52.93,45.01,0,52.93,52.93,1,-104422,75618,180040,-28804,0,-5128,315,0,0,,5443,-4813
51,12/18/2018,31,7:30,7:45,83.09,,0,83.09,83.09,1,-172272,58352,230624,-113920,0,0,37763,0,0,,37763,37763
51,12/18/2018,32,7:45,8:00,254.74,,0,254.74,254.74,1,-233055,51307,284362,-181748,0,0,86257,0,0,,86257,86257
51,12/18/2018,33,8:00,8:15,254.74,46.13,0,46.13,46.13,-1,-93091,104376,197467,11285,0,-1258,42884,0,0,,44142,41626
51,12/18/2018,34,8:15,8:30,,,0,50.33,50.33,0,-117520,78283,195803,-39237,0,-6,0,0,0,,6,-6
51,12/18/2018,35,8:30,8:45,,,0,50.33,50.33,0,-116001,75215,191216,-40786,0,0,0,0,0,,0,0
